ID,Area,Industry,Industry Code,Occupation,SOC Occupation Code,Wage Type,Year,Measure Names,State Name,Year,Measure Values
699886783,Southwest Prosperity Region,"Total, All Industries",000000,"Mixing and Blending Machine Setters, Operators, and Tenders",51-9023,Hourly wage,2025,Entry Level Wage,Michigan,2025,17.66
699886783,Southwest Prosperity Region,"Total, All Industries",000000,"Mixing and Blending Machine Setters, Operators, and Tenders",51-9023,Hourly wage,2025,Mean Wage,Michigan,2025,21.64
699886783,Southwest Prosperity Region,"Total, All Industries",000000,"Mixing and Blending Machine Setters, Operators, and Tenders",51-9023,Hourly wage,2025,Total Employment,Michigan,2025,210
699886785,Southwest Prosperity Region,"Total, All Industries",000000,"Cutting and Slicing Machine Setters, Operators, and Tenders",51-9032,Hourly wage,2025,ExperienceWage,Michigan,2025,25.85
699886785,Southwest Prosperity Region,"Total, All Industries",000000,"Cutting and Slicing Machine Setters, Operators, and Tenders",51-9032,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,29.04
699886785,Southwest Prosperity Region,"Total, All Industries",000000,"Cutting and Slicing Machine Setters, Operators, and Tenders",51-9032,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,28.44
699886785,Southwest Prosperity Region,"Total, All Industries",000000,"Cutting and Slicing Machine Setters, Operators, and Tenders",51-9032,Hourly wage,2025,Median Wage,Michigan,2025,23.64
699886785,Southwest Prosperity Region,"Total, All Industries",000000,"Cutting and Slicing Machine Setters, Operators, and Tenders",51-9032,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,20.4
699886785,Southwest Prosperity Region,"Total, All Industries",000000,"Cutting and Slicing Machine Setters, Operators, and Tenders",51-9032,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,17.89
699886785,Southwest Prosperity Region,"Total, All Industries",000000,"Cutting and Slicing Machine Setters, Operators, and Tenders",51-9032,Hourly wage,2025,Entry Level Wage,Michigan,2025,18.65
699886785,Southwest Prosperity Region,"Total, All Industries",000000,"Cutting and Slicing Machine Setters, Operators, and Tenders",51-9032,Hourly wage,2025,Mean Wage,Michigan,2025,23.45
699886785,Southwest Prosperity Region,"Total, All Industries",000000,"Cutting and Slicing Machine Setters, Operators, and Tenders",51-9032,Hourly wage,2025,Total Employment,Michigan,2025,80
699886787,Southwest Prosperity Region,"Total, All Industries",000000,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",51-9041,Hourly wage,2025,ExperienceWage,Michigan,2025,20.23
699886787,Southwest Prosperity Region,"Total, All Industries",000000,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",51-9041,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,22.79
699886787,Southwest Prosperity Region,"Total, All Industries",000000,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",51-9041,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,18.79
699886787,Southwest Prosperity Region,"Total, All Industries",000000,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",51-9041,Hourly wage,2025,Median Wage,Michigan,2025,18.71
699886787,Southwest Prosperity Region,"Total, All Industries",000000,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",51-9041,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,16.94
699886787,Southwest Prosperity Region,"Total, All Industries",000000,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",51-9041,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,14.54
699886787,Southwest Prosperity Region,"Total, All Industries",000000,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",51-9041,Hourly wage,2025,Entry Level Wage,Michigan,2025,15.52
699886787,Southwest Prosperity Region,"Total, All Industries",000000,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",51-9041,Hourly wage,2025,Mean Wage,Michigan,2025,18.66
699886787,Southwest Prosperity Region,"Total, All Industries",000000,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",51-9041,Hourly wage,2025,Total Employment,Michigan,2025,100
699886789,Southwest Prosperity Region,"Total, All Industries",000000,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",51-9051,Hourly wage,2025,ExperienceWage,Michigan,2025,19.43
699886789,Southwest Prosperity Region,"Total, All Industries",000000,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",51-9051,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,24.21
699886789,Southwest Prosperity Region,"Total, All Industries",000000,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",51-9051,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,17.25
699886789,Southwest Prosperity Region,"Total, All Industries",000000,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",51-9051,Hourly wage,2025,Median Wage,Michigan,2025,17.24
699886789,Southwest Prosperity Region,"Total, All Industries",000000,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",51-9051,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,16.03
699886789,Southwest Prosperity Region,"Total, All Industries",000000,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",51-9051,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,14.77
699886789,Southwest Prosperity Region,"Total, All Industries",000000,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",51-9051,Hourly wage,2025,Entry Level Wage,Michigan,2025,15.23
699886789,Southwest Prosperity Region,"Total, All Industries",000000,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",51-9051,Hourly wage,2025,Mean Wage,Michigan,2025,18.03
699886789,Southwest Prosperity Region,"Total, All Industries",000000,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",51-9051,Hourly wage,2025,Total Employment,Michigan,2025,80
699886791,Southwest Prosperity Region,"Total, All Industries",000000,"Inspectors, Testers, Sorters, Samplers, and Weighers",51-9061,Hourly wage,2025,ExperienceWage,Michigan,2025,26.74
699886791,Southwest Prosperity Region,"Total, All Industries",000000,"Inspectors, Testers, Sorters, Samplers, and Weighers",51-9061,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,30.7
699886791,Southwest Prosperity Region,"Total, All Industries",000000,"Inspectors, Testers, Sorters, Samplers, and Weighers",51-9061,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,28.21
699886791,Southwest Prosperity Region,"Total, All Industries",000000,"Inspectors, Testers, Sorters, Samplers, and Weighers",51-9061,Hourly wage,2025,Median Wage,Michigan,2025,22.43
699886791,Southwest Prosperity Region,"Total, All Industries",000000,"Inspectors, Testers, Sorters, Samplers, and Weighers",51-9061,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,18.29
699886791,Southwest Prosperity Region,"Total, All Industries",000000,"Inspectors, Testers, Sorters, Samplers, and Weighers",51-9061,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,16.67
699886791,Southwest Prosperity Region,"Total, All Industries",000000,"Inspectors, Testers, Sorters, Samplers, and Weighers",51-9061,Hourly wage,2025,Entry Level Wage,Michigan,2025,17.11
699886791,Southwest Prosperity Region,"Total, All Industries",000000,"Inspectors, Testers, Sorters, Samplers, and Weighers",51-9061,Hourly wage,2025,Mean Wage,Michigan,2025,23.53
699886791,Southwest Prosperity Region,"Total, All Industries",000000,"Inspectors, Testers, Sorters, Samplers, and Weighers",51-9061,Hourly wage,2025,Total Employment,Michigan,2025,2140
699886793,Southwest Prosperity Region,"Total, All Industries",000000,Dental Laboratory Technicians,51-9081,Hourly wage,2025,ExperienceWage,Michigan,2025,32.82
699886793,Southwest Prosperity Region,"Total, All Industries",000000,Dental Laboratory Technicians,51-9081,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,34.24
699886793,Southwest Prosperity Region,"Total, All Industries",000000,Dental Laboratory Technicians,51-9081,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,30.03
699886793,Southwest Prosperity Region,"Total, All Industries",000000,Dental Laboratory Technicians,51-9081,Hourly wage,2025,Median Wage,Michigan,2025,28.41
699886793,Southwest Prosperity Region,"Total, All Industries",000000,Dental Laboratory Technicians,51-9081,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,22.18
699886793,Southwest Prosperity Region,"Total, All Industries",000000,Dental Laboratory Technicians,51-9081,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,18.99
699886793,Southwest Prosperity Region,"Total, All Industries",000000,Dental Laboratory Technicians,51-9081,Hourly wage,2025,Entry Level Wage,Michigan,2025,20.37
699886793,Southwest Prosperity Region,"Total, All Industries",000000,Dental Laboratory Technicians,51-9081,Hourly wage,2025,Mean Wage,Michigan,2025,28.67
699886793,Southwest Prosperity Region,"Total, All Industries",000000,Dental Laboratory Technicians,51-9081,Hourly wage,2025,Total Employment,Michigan,2025,60
699886795,Southwest Prosperity Region,"Total, All Industries",000000,Packaging and Filling Machine Operators and Tenders,51-9111,Hourly wage,2025,ExperienceWage,Michigan,2025,26.71
699886795,Southwest Prosperity Region,"Total, All Industries",000000,Packaging and Filling Machine Operators and Tenders,51-9111,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,36.27
699886795,Southwest Prosperity Region,"Total, All Industries",000000,Packaging and Filling Machine Operators and Tenders,51-9111,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,27
699886795,Southwest Prosperity Region,"Total, All Industries",000000,Packaging and Filling Machine Operators and Tenders,51-9111,Hourly wage,2025,Median Wage,Michigan,2025,23.05
699886795,Southwest Prosperity Region,"Total, All Industries",000000,Packaging and Filling Machine Operators and Tenders,51-9111,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,17.96
699886795,Southwest Prosperity Region,"Total, All Industries",000000,Packaging and Filling Machine Operators and Tenders,51-9111,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,14.72
699886795,Southwest Prosperity Region,"Total, All Industries",000000,Packaging and Filling Machine Operators and Tenders,51-9111,Hourly wage,2025,Entry Level Wage,Michigan,2025,16.35
699886795,Southwest Prosperity Region,"Total, All Industries",000000,Packaging and Filling Machine Operators and Tenders,51-9111,Hourly wage,2025,Mean Wage,Michigan,2025,23.26
699886795,Southwest Prosperity Region,"Total, All Industries",000000,Packaging and Filling Machine Operators and Tenders,51-9111,Hourly wage,2025,Total Employment,Michigan,2025,1290
699886797,Southwest Prosperity Region,"Total, All Industries",000000,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",51-9124,Hourly wage,2025,ExperienceWage,Michigan,2025,26.62
699886797,Southwest Prosperity Region,"Total, All Industries",000000,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",51-9124,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,31.85
699886797,Southwest Prosperity Region,"Total, All Industries",000000,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",51-9124,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,26.26
699886797,Southwest Prosperity Region,"Total, All Industries",000000,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",51-9124,Hourly wage,2025,Median Wage,Michigan,2025,21.52
699886797,Southwest Prosperity Region,"Total, All Industries",000000,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",51-9124,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,18.85
699886797,Southwest Prosperity Region,"Total, All Industries",000000,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",51-9124,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,17.56
699886797,Southwest Prosperity Region,"Total, All Industries",000000,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",51-9124,Hourly wage,2025,Entry Level Wage,Michigan,2025,17.82
699886797,Southwest Prosperity Region,"Total, All Industries",000000,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",51-9124,Hourly wage,2025,Mean Wage,Michigan,2025,23.69
699886797,Southwest Prosperity Region,"Total, All Industries",000000,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",51-9124,Hourly wage,2025,Total Employment,Michigan,2025,700
699886799,Southwest Prosperity Region,"Total, All Industries",000000,Computer Numerically Controlled Tool Operators,51-9161,Hourly wage,2025,ExperienceWage,Michigan,2025,25.09
699886799,Southwest Prosperity Region,"Total, All Industries",000000,Computer Numerically Controlled Tool Operators,51-9161,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,29.06
699886799,Southwest Prosperity Region,"Total, All Industries",000000,Computer Numerically Controlled Tool Operators,51-9161,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,23.98
699886799,Southwest Prosperity Region,"Total, All Industries",000000,Computer Numerically Controlled Tool Operators,51-9161,Hourly wage,2025,Median Wage,Michigan,2025,22.45
699886799,Southwest Prosperity Region,"Total, All Industries",000000,Computer Numerically Controlled Tool Operators,51-9161,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,18.6
699886799,Southwest Prosperity Region,"Total, All Industries",000000,Computer Numerically Controlled Tool Operators,51-9161,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,17.05
699886799,Southwest Prosperity Region,"Total, All Industries",000000,Computer Numerically Controlled Tool Operators,51-9161,Hourly wage,2025,Entry Level Wage,Michigan,2025,17.68
699886799,Southwest Prosperity Region,"Total, All Industries",000000,Computer Numerically Controlled Tool Operators,51-9161,Hourly wage,2025,Mean Wage,Michigan,2025,22.62
699886799,Southwest Prosperity Region,"Total, All Industries",000000,Computer Numerically Controlled Tool Operators,51-9161,Hourly wage,2025,Total Employment,Michigan,2025,710
699886801,Southwest Prosperity Region,"Total, All Industries",000000,Computer Numerically Controlled Tool Programmers,51-9162,Hourly wage,2025,ExperienceWage,Michigan,2025,35.02
699886801,Southwest Prosperity Region,"Total, All Industries",000000,Computer Numerically Controlled Tool Programmers,51-9162,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,41.01
699886801,Southwest Prosperity Region,"Total, All Industries",000000,Computer Numerically Controlled Tool Programmers,51-9162,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,35.57
699886801,Southwest Prosperity Region,"Total, All Industries",000000,Computer Numerically Controlled Tool Programmers,51-9162,Hourly wage,2025,Median Wage,Michigan,2025,29.77
699886801,Southwest Prosperity Region,"Total, All Industries",000000,Computer Numerically Controlled Tool Programmers,51-9162,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,27.2
699886801,Southwest Prosperity Region,"Total, All Industries",000000,Computer Numerically Controlled Tool Programmers,51-9162,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,22.6
699886801,Southwest Prosperity Region,"Total, All Industries",000000,Computer Numerically Controlled Tool Programmers,51-9162,Hourly wage,2025,Entry Level Wage,Michigan,2025,24.11
699886801,Southwest Prosperity Region,"Total, All Industries",000000,Computer Numerically Controlled Tool Programmers,51-9162,Hourly wage,2025,Mean Wage,Michigan,2025,31.38
